model_key,dim_key,q_gate,sev_sum_gate,require_rule_match,recall,acc,delta_recall_vs_nollm,delta_acc_vs_nollm,pass_acc_guard,result_csv
wdcwd30efrx,compact14,0.0,0.8,1,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact14,0.35,0.0,0,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact14,0.35,0.0,1,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact14,0.35,0.8,0,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact14,0.35,0.8,1,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact14,0.55,0.0,0,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact14,0.55,0.0,1,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact14,0.55,0.8,0,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact14,0.55,0.8,1,30.0,99.90029907499999,30.0,0.04233303799999533,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact14_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.0,0.0,0,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.0,0.0,1,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.0,0.8,0,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.0,0.8,1,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.35,0.0,0,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.35,0.0,1,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.35,0.8,0,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.35,0.8,1,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.55,0.0,0,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.55,0.0,1,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.55,0.8,0,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,full70,0.55,0.8,1,20.0,99.787773467,20.0,-0.07019257000000323,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_full70_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.0,0.0,0,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.0,0.0,1,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.0,0.8,0,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.0,0.8,1,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.35,0.0,0,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.35,0.0,1,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.35,0.8,0,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.35,0.8,1,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.55,0.0,0,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.55,0.0,1,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.55,0.8,0,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
wdcwd30efrx,compact9,0.55,0.8,1,0.0,99.641511021,0.0,-0.2164550159999976,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_wdcwd30efrx_compact9_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
